patent_id,score,confidence,justification,tokens_in,tokens_out,elapsed
11789740,0.1,high,"The claim recites a 'hardware branch predictor training circuit' with specific probabilistic and non-probabilistic update logic based on table-specific probabilities and accuracy thresholds, which is a technological improvement to the branch predictor circuit itself, not a generic ML method applied to a new data environment.",590,273,5.24
11734348,1.0,high,"The claim applies established machine learning techniques, such as AI analysis to derive topic, tone, and emotional components and correlation scoring, to the new data environment of audio composition guidance without disclosing any technological improvement to the machine learning model itself.",982,207,3.98
11816908,0.9,high,"The claim recites using trained models and coherent point drift matching without disclosing any improvement to the machine learning models themselves, instead applying established techniques to a new data environment (font generation from handwriting).",573,207,4.14
11854676,0.2,high,"The claim recites 'a time information fusion-based approach for the video data, wherein the video data is considered a plurality of fixed-sized segments and the one or more machine learning models extend connectivity of a network in time dimension to learn spatio-temporal features for classification based on a plurality of connectivity patterns comprising early fusion, slow fusion or late fusion,' which discloses a specific technological improvement to the machine learning model itself.",675,296,5.4
11747145,0.25,medium,"The claim recites specific structural and functional features such as modulating atmosphere pressures via a ventilation system and a digital twin prediction engine, going beyond merely applying established machine learning to a new data environment without model-level improvement.",611,266,4.82
11710032,0.05,high,"The claim recites specific hardware-level operations of a pooling unit (configuration register, sequential column and row pooling calculations) rather than applying established ML to a new data environment.",450,393,6.53
11728907,0.05,high,"The claim recites a specific method for managing playback queues based on future content accessibility, not applying established machine learning techniques.",612,245,4.76
11687968,0.95,high,"The claim recites 'an index that maps partial queries to query suggestions' and 'performance measures of different topics' without any specific improvement to the machine learning model itself, merely applying established techniques to a search interface.",1005,318,5.48
11587055,0.95,high,"The claim applies established machine learning techniques to a new data environment (contactless human-to-device interface) without disclosing a technological improvement to the model itself, e.g., 'generate an updated user expression map that identifies a mapping of the image data to the new control event'.",639,401,7.84
11657506,0.85,high,"The claim recites 'estimating an initial object pose for the one or more foreground objects by implementing a first iterative estimation loop,' which applies established iterative pose estimation techniques to a new data environment (robot navigation) without disclosing a technological improvement to the model itself.",668,231,4.54
11853329,0.95,high,"The claim applies a bloom filter and feature vectors to determine semantic categories for anonymization, without disclosing any improvement to the machine learning model itself.",599,216,4.13
11643096,0.4,medium,"The claim recites a specific update process that divides mapping data based on erroneous output rate and retrains with targeted data, which may represent a technological improvement in training procedures, but the overall system applies machine learning to vehicle engine monitoring without clearly disclosing a novel model architecture or loss function.",968,602,9.65
11550783,0.85,high,"The claim recites converting to vectors and using first and second neural networks of different types to reduce and select candidates, which are established machine learning techniques applied to natural language to SQL conversion without disclosing any specific improvement to the neural network architecture, loss function, or training procedure.",610,326,6.02
11704486,0.75,high,"The claim recites 'via a first neural network' and 'via a second neural network' for predicting representations and labels, which are standard machine learning techniques without disclosing model-level improvement.",734,717,12.6
11550307,0.0,high,"The claim does not involve any machine learning techniques, focusing instead on blockchain architecture and hash-based identity validation.",735,170,3.33
11574121,0.95,high,The claim applies an established machine learning technique (recurrent neural network) to a new data domain (textual documents for user-specific summarization) without disclosing any improvement to the model itself.,506,163,3.25
11557282,0.2,medium,"The claim recites a specific training procedure of assigning labels based on the last phonetic component of a keyword, which constitutes a technological improvement to the machine learning model itself.",568,427,7.1
11663277,0.95,high,The claim uses generic language such as 'determining that an event... is likely occurring' and 'generating a representation that corresponds to the event' without disclosing any specific technological improvement to the machine learning model itself.,667,343,6.44
11657122,0.95,high,The claim applies established outlier detection models and a detector neural network to sensor statistics from a device manufacturing system without disclosing any improvement to the machine learning models themselves.,512,167,4.15
11544587,0.85,high,The claim applies a standard Recurrent Neural Network based encoder/decoder framework to the medical domain without disclosing any improvement to the model itself.,561,225,4.46
11748616,0.2,medium,"The claim recites 'point-by-point multiplication between a bipolar electrogram filtered by one of the convolutional kernels and a respective unipolar electrogram filtered by another one of the convolutional kernels' as part of the ML algorithm's preprocessing step, which appears to be a specific technical modification to the model's operation.",582,344,6.65
11841697,0.85,high,"The claim recites 'determining... a fastener repeatability rating' based on counting historical usage and selecting based on a threshold, which applies a known data analysis technique to a new manufacturing domain without disclosing any technological improvement to the underlying model or algorithm.",572,694,12.7
11600194,0.5,medium,"The claim includes 'training the multi-layer encoder and the multi-layer decoder against a subset of task types, wherein the subset of task types are selected according to an anti-curriculum strategy,' which could indicate a specific training procedure but lacks detail on whether it improves the model itself beyond established techniques.",568,326,5.59
11734095,0.9,high,"The claim recites generic error detection and control functions that are incident to the nature of machine learning systems, without disclosing any improvement to the neural network model itself (e.g., architecture, loss function, training procedure).",457,287,4.99
11659324,0.95,high,"The claim applies established machine learning techniques (updating a sound filter using historical data samples) to a new data environment (discrete poses of a microphone array) without disclosing a technological improvement to the model itself, similar to the 'iterative training' or 'dynamic updating' held ineligible in Recentive Analytics.",481,288,5.41
11657575,0.95,high,"The claim applies established machine learning techniques (object detection, effect determination) to a new data environment (product content for augmented reality) without disclosing any improvement to the underlying models, as seen in 'determining, by at least one computing device... one or more objects included in the content' and 'generating... an augmented reality content item'.",599,226,4.52
11620986,0.2,high,"The claim recites combining a gated LM output with a Seq2Seq state output to form a fused state, which is a specific architectural improvement to the model itself, rather than merely applying established ML to a new data environment.",544,216,4.26
11740620,0.95,high,"The claim recites 'generating an updated algorithm based on running a time-synchronized frame-by-frame simulation' without disclosing any specific technological improvement to the algorithm or model architecture, indicating application of established techniques to a new domain.",553,441,7.87
11594040,0.9,high,"The claim applies established machine learning techniques such as training multiple DNNs with sub-sampled datasets and selecting the best output, without disclosing any improvement to the DNN architecture or training procedure beyond what is standard in machine learning.",523,262,4.92
11749543,0.95,high,"The claim recites 'providing the plurality of sets of sensor data as input to a trained machine learning model' and obtaining outputs to assess chamber health, which applies established ML to a new data environment without disclosing any improvement to the machine learning model itself.",527,214,4.09
11657607,0.95,high,The claim recites generic steps such as 'correlating the connectivity data with electronically stored networking data ... to determine an identity' and 'generating image-tagging data' without disclosing any technological improvement to the machine learning model itself.,542,343,6.22
11627285,0.95,high,The claim recites 'calculate an estimated interaction amount ... via an artificial intelligence engine' without specifying any technological improvement to the machine learning model itself.,719,307,5.46
11562558,0.95,high,"The claim applies established machine learning techniques (image recognition, data processing) to a new data environment (laundry) without disclosing any specific technological improvement to the model itself, as seen in 'recognize the laundry data from the received image' and 'acquire additional data' using standard processing.",722,282,5.53
11818253,0.0,high,The claim does not mention any machine learning technique; it recites a method for data exchange using trusted authorities and immutable storage.,502,209,4.17
11588774,0.95,high,"The claim recites 'determining a level of interest of the user in a first topic' and 'obtaining a measure of similarity between the first topic and the second topic,' applying established machine learning techniques to a messaging environment without disclosing any technological improvement to the underlying models.",536,247,4.81
11645459,0.35,medium,"Creating a parse thicket comprising discourse trees and syntactic trees with relationships between text posts goes beyond simply applying established machine learning to a new data environment, but does not clearly recite a specific model improvement.",698,341,6.44
11740724,0.4,medium,"The claim recites a specific loss function involving error vectors and ground truth vectors, which could be a technological improvement, but the claim largely applies established machine learning techniques (RNN, backpropagation) to a new data environment (user input motion prediction).",675,579,9.68
11841863,0.95,high,"The claim applies established differential privacy and iterative synthetic data generation techniques to a new data environment (private datasets with privacy budget) without disclosing any technological improvement to the machine learning model itself, such as a new architecture, loss function, or training procedure.",821,236,4.67
11651275,0.3,medium,"The claim recites a specific tree-structured conditional probability modeling for data augmentation, which suggests a potential model-level improvement rather than mere application to a new domain.",528,257,5.15
11755349,0.95,high,"The claim recites 'a machine learning (ML) model ... at least one of (a) a supervised ML model or (b) an unsupervised ML model' without disclosing any improvement to the machine learning model itself, merely applying established ML to a new data environment (VDI authentication).",612,269,5.27
11657428,0.95,high,"The claim recites 'using a machine learning model configured to generate...predictions' and 'updating...the machine learning model based on...performance,' which are standard ML techniques applied to an advertising audience generation problem without disclosing any improvement to the model itself.",876,256,4.82
11599730,0.9,high,The claim applies established self-supervised learning techniques to a new data environment (dialogue state tracking) without disclosing a technological improvement to the machine learning model itself.,567,205,3.89
11593847,0.85,high,"The claim recites 'performing ... a domain-adversarial approach to map ... to a common embedding space using a generative adversarial network (GAN) that performs a disentanglement process ... to remove an effect of the location feature', which applies established machine learning techniques to a new data environment without disclosing a technological improvement to the model itself.",702,515,9.24
11651230,0.2,medium,"The claim recites 'the activation function taking three arguments, the three arguments being derived from the convolutional result,' which specifies a particular activation function indicating a potential technological improvement to the model itself.",489,197,3.8
11650861,0.0,high,The claim recites a content management system with dual-mode database querying and does not involve machine learning.,597,214,4.16
11778305,0.95,high,The claim applies 'one or more trained machine learning models' to determine spatially varying ISP settings without disclosing any technological improvement to the model itself.,526,264,4.72
11816699,0.0,high,"The claim recites receiving login credentials, transmitting a link to a second application, and providing previously entered user information without re-entry, which does not involve any machine learning or data environment improvement.",563,320,6.17
11558335,0.95,high,The claim applies established machine learning techniques (GAN and Q-learning) to a new data environment (personalized communication notification muting) without disclosing any improvement to the machine learning models themselves.,573,266,4.9
11630755,0.95,high,"The claim recites training a 'classifier model' as a 'multilayer perceptron or a neural network' and applying a 'ranking model trained using machine learning' without disclosing any specific technological improvement to the machine learning models themselves, instead applying established techniques to a resource-provisioning system context.",607,239,4.03
11723604,0.1,high,"The claim recites a method for reducing data size using quantization levels and encoding, which is a data compression technique, not an application of established machine learning to a new data environment.",595,250,4.64
11816432,0.95,high,"The claim's iterative adjustment of influence levels based on accuracy and repeated training cycles apply established machine learning techniques without disclosing any specific architectural improvement, as seen in 'adjust the influence level for each index based on the accuracy for each index' and 'iteratively repeated until a set number of predetermined iterations are performed'.",616,352,5.74
11848006,1.0,high,"The claim recites augmenting the initial training dataset by segmenting recordings into shorter segments and labeling them with the original label, which is a standard data augmentation technique, and does not disclose a technological improvement to the machine learning model itself.",761,464,8.05
11790585,0.95,high,The claim applies established motion modeling and audio matching techniques to animation without disclosing any improvement to the underlying machine learning models.,723,262,4.93
11570238,0.95,high,"The claim recites 'estimating the probability of state change of the first node using the set of one or more weighted attribute values, wherein determining the set of one or more weights comprises determining one or more weights that maximize an evaluation value,' which describes a generic machine learning technique applied to a new data environment without any technological improvement to the model itself.",577,330,5.85
11785068,0.2,high,"The claim recites a specific technical improvement to video memory format (e.g., '3×N columns and M/2 rows', adjacent channels, same memory allocation), which goes beyond merely applying established machine learning to a new data environment.",513,418,7.3
11595438,0.95,high,"The claim applies a reinforcement learning agent to the new domain of phishing webpage content detection without disclosing any improvement to the machine learning model itself, as seen in 'determining, using a reinforcement learning (RL) agent, at least one action to evade phishing detection'.",524,221,4.43
11741366,0.1,high,"The claim recites 'the gate parameter matrix for at least one of the plurality of gates is a Toeplitz-like structured matrix,' which describes a specific technological improvement to the model architecture itself.",594,237,4.29
11554716,0.1,high,The claim does not apply machine learning; it uses a psychophysical model for visual feedback on a steering apparatus.,497,267,5.59
11670094,0.95,high,"The claim recites 'providing a real world image ... and the raster image as inputs to a neural network to generate a classified real world image which includes a bounding box', which applies established machine learning to a new data environment without disclosing a specific improvement to the neural network model.",491,286,5.29
11743151,0.95,high,"The claim applies an unsupervised machine learning model to network event data to determine predicted counts and thresholds, without disclosing any improvement to the machine learning model itself, similar to applying established techniques to a new data environment.",695,197,3.74
11682111,0.95,high,The claim applies established machine learning techniques—neural networks—to a new data environment (microorganism image data) without disclosing any technological improvement to the models.,474,197,3.63
11605388,0.95,high,"The claim recites standard voice conversion components (speaker encoder, acoustic feature encoder/decoder) applied to a video game context without disclosing any technological improvement to the machine learning model itself.",590,215,4.17
11631005,0.2,medium,"The claim recites a specific two-stage training procedure with feature alignment via mean square error reduction, which suggests a technological improvement to the training process rather than mere application of established ML to a new data environment.",542,388,6.54
11567683,0.0,high,"The claim recites a specific technological improvement to memory management (selecting a function based on data type for deduplication in shared memory) with no mention of machine learning techniques, thus lacking resemblance to Recentive-vulnerable claims that apply established ML to new data environments without model-level improvements.",506,219,4.16
11663511,0.15,high,"The claim recites 'an iterative quantum amplitude estimation component that increases a multiplier value of a confidence interval in an estimation problem to a defined value that positions the confidence interval in a defined plane of a defined circle,' which describes a specific technological improvement to quantum amplitude estimation rather than merely applying established machine learning to a new data environment.",465,270,4.94
11610113,0.95,high,"The claim recites generating topic distributions and training an analysis model using a machine learning process, without specifying any improvement to the machine learning model itself, merely applying established techniques to a new data environment of assistance documents.",598,216,4.22
11696700,0.95,high,"The claim recites applying a neural network with iteration blocks to MRI motion correction without disclosing any improvement to the model's architecture, loss function, or training procedure, which merely applies established machine learning to a new data environment.",543,325,5.58
11593722,0.95,high,"The claim recites 'processing a stochastic programming formulation ... treating attach rates as random variables' and 'sample average approximation' which are established mathematical techniques applied to the business domain of resource planning, without disclosing any improvement to the underlying machine learning or optimization model.",644,294,5.41
11651697,0.95,high,"The claim recites 'execute a plurality of machine learning models using database entries' and 'selection of a first machine learning model based on comparisons,' which applies established machine learning techniques to air traffic data without disclosing any improvement to the models themselves.",592,267,4.61
11821747,0.95,high,"The claim recites 'ranking the plurality of candidate landmarks based at least in part on a recency in which the user visited each candidate landmark', which is a basic heuristic rather than a technological improvement to a machine learning model.",578,266,5.06
11829619,0.95,high,"The claim recites 'a machine learning (ML) controller configured to perform ML operations' without disclosing any technological improvement to the machine learning model itself, and applies these operations to a data storage environment.",508,244,4.56
11700182,0.1,high,"The claim recites rule-based heuristics for network device role assignment, not established machine learning techniques, so it does not resemble Recentive-vulnerable claim language.",563,189,3.41
11790293,0.95,high,"The claim recites 'predicting, by executing the ML model, physical movements of a plurality of workers' and 'revising... the second preliminary schedule' based on predicted distance, applying established machine learning to a workspace scheduling domain without any disclosed improvement to the ML model itself.",774,306,5.16
11748391,1.0,high,The claim recites 'using the first portion of the set of text elements to select a semantic ontology for the search query from among a plurality of semantic ontologies' which applies established machine learning techniques to a new data environment without disclosing a specific technological improvement to the model itself.,782,292,5.41
11842313,0.95,high,"The claim recites using an ADO database to parse queries and generate search models, which applies established data processing techniques to a new domain without disclosing any technological improvement to a machine learning model.",721,274,5.04
11803374,,low,parse_error: ,550,183,3.67
11741058,0.95,high,"The claim recites 'generating, by executing a hyperparameter search, a plurality of hyperparameter sets for generative adversarial networks' and 'selecting... a hyperparameter set mapped to the second data profile; building a third generative adversarial network using the selected hyperparameter set,' which applies established machine learning techniques (GANs and hyperparameter search) to a new data environment (rule-based synthetic data generation with a library) without disclosing any technol",721,409,6.72
11842129,0.2,high,"The claim recites a specific technological improvement: dynamically increasing numerical precision for voxels based on field behavior, which is not merely applying established machine learning to a new data environment.",647,190,3.49
11663823,0.2,high,"The claim recites a specific cross-modality relation attention mechanism with details on query-key-value derivation and computation, indicating a technological improvement to the model itself rather than merely applying established machine learning to a new data environment.",780,330,6.12
11809965,0.95,high,"The claim lacks a specific technological improvement to the model itself, reciting only established methods (clustering, sampling, accuracy analysis, crowd-sourced verification) applied to a new data environment (media data).",584,238,4.63
11803324,0.0,high,"The claim recites specific hardware circuits and transaction handling logic, not machine learning techniques or data environments, such as 'a processing circuit configured to receive a reset query... update... the tag ID... discard the first response based on the tag ID associated with the first response being different from the tag ID stored in the second table'.",655,238,4.49
11669899,0.95,high,"The claim applies a standard graph neural network with backward pass (training) to network graph data for credit decisions, without disclosing any improvement to the GNN architecture or training process.",783,275,4.85
11783605,0.95,high,"The claim recites 'identifying regions of a document ... based on a first machine learning model' and 'identifying one or more keys and one or more values ... based on a second machine learning model' without disclosing any improvement to the machine learning models themselves, merely applying established techniques to a new data environment (document key-value extraction).",473,261,4.93
11580579,0.95,high,"The claim recites 'determining a first price model' and 'selecting a data scarcity model from a plurality of data scarcity models based at least in part on the user-specified vehicle configuration and conditions relating to the historical transactions' without disclosing any improvement to the machine learning models themselves, instead applying established techniques to a vehicle pricing data environment.",642,233,4.42
11605387,0.0,high,"The claim recites a specific process for switching assistant profiles during a dialog, which does not involve applying established machine learning techniques to a new data environment.",688,478,8.07
11703871,0.85,high,"The claim applies a known conditional variational autoencoder (CVAE) architecture to vehicle or robot control without disclosing any improvement to the CVAE model itself, as seen in 'using a trained first neural network that is configured to receive first input parameters and to output the second candidate control sequence depending on the first input parameters, wherein the first neural network is a decoder of a conditional variational autoencoder (CVAE)'.",708,416,6.55
11726931,0.9,high,"The claim recites 'providing, to an artificial intelligence engine ... a prediction of future host system I/O activity' without disclosing any improvement to the machine learning model itself, merely applying established ML to a new data environment (storage media management).",578,241,4.03
11762974,0.0,high,The claim does not mention any machine learning techniques; it focuses on SSO and blockchain verification.,508,164,2.94
11637848,0.95,high,"The claim applies established graph-based iterative optimization to a new domain (suspicious group detection) without disclosing any specific improvement to the machine learning model architecture, loss function, training procedure, representation, or sampling method.",731,212,3.85
11715037,0.95,high,"The claim recites 'generating a model with said model training dataset by performing one or more repeatable actions on said model training dataset', which describes established machine learning training without any improvement to the model itself.",490,319,5.73
11698921,0.9,high,The claim recites 'train a semantic-signature-generator model' and uses binary hashing and hamming distance without disclosing any improvement to the machine learning model itself.,862,256,4.89
11616841,0.1,high,"The claim recites a specific hardware sensor network and operations for hotspot identification using counter values and spatial relationships, without any reference to machine learning or generic data processing.",568,295,5.24
11675792,0.95,high,"The claim applies established machine learning (micro-models and macro-model) to a database system with data segmentation and parallel processing, without disclosing any technological improvement to the model itself.",603,249,5.01
11636345,0.1,medium,"The claim recites assigning a unique multiplier based on inverse of training set size to a network layer during back-propagation, which is a specific technological improvement to the training procedure rather than an application of generic machine learning to a new domain.",527,260,4.85
11803557,0.95,high,The claim recites 'analyze the social media data using analysis services of the system' and 'assign a value to each of the analyzed social media data... based on a viewpoint' which applies established machine learning techniques to social media streaming without disclosing any improvement to the machine learning model itself.,633,231,4.29
11842472,0.9,high,"The claim applies established machine learning techniques (converting images to single-color channels, generating heat maps, combining, and training a defect classifier) to a new data environment (defect detection in images) without disclosing any improvement to the machine learning model itself.",731,213,4.08
11775544,0.9,high,"The claim recites 'the second format comprising multiple columns of data from the table metadata, the column metadata, and the generated cell data being stored in single column in the second table' which merely applies established database reformatting to machine learning data without any technological improvement to the machine learning model itself.",576,278,4.77
11644685,0.85,high,"The claim recites 'processing the stacked input image using a machine-learning model' without specifying any improvement to the machine-learning model itself, applying established ML to a new data environment.",538,348,6.13
11593672,0.95,high,"The claim recites 'identifying, using at least one graph neural network, one or more temporal dependencies between a first context graph and a second context graph' which applies an established machine learning technique without disclosing any improvement to the model itself.",541,348,6.32
11722524,0.95,high,"The claim recites 'input the modified analysis results into a neural network model; receive, from the neural network model, a risk level value' without disclosing any improvement to the neural network model itself, merely applying generic ML to a new data environment.",794,282,5.14
11562010,0.95,high,The claim recites 'searching in a preset knowledge graph' and 'inferring on the basis of the peripheral knowledge graph according to the relationship-determinative word' which apply established knowledge graph and inference techniques to a query processing environment without disclosing any improvement to the underlying models.,549,216,4.24
11663395,0.95,high,"The claim recites use of standard machine learning algorithms (Random Forest, KNN) and known responsive scaling techniques (Media query, Bootstrap) without disclosing any improvement to the models themselves.",768,359,6.08
11847380,0.9,high,"The claim recites 'determining first data representing a first association between the user input and the second response data' which applies established machine learning techniques (e.g., association learning) to a new data environment without disclosing any technological improvement to the model itself.",556,317,5.29
11836256,0.2,medium,"The claim recites 'the accelerator includes a function to reduce an attack space in the adversarial attack for query efficiency' and 'a perturbed noise at each pixel of the perturbed example is imperceptible up to a predefined ε-tolerant threshold and a non-negative regularization parameter places emphasis on a distortion between the adversarial examples and a legitimate image,' which disclose specific technological improvements rather than merely applying established machine learning to a new e",512,469,7.89
11625009,0.85,high,"The claim recites generic steps of processing sensor data and determining occupancy probability without disclosing any improvement to the machine learning model itself, applying established techniques to a vehicle environment.",479,326,6.31
11556817,0.95,high,"The claim recites 'providing, as input to a machine learning module' and 'outputting, by the machine learning module, ranks' which applies established machine learning techniques to a new data environment (technical support) without disclosing any improvement to the model itself.",568,241,4.53
11674814,0.95,high,"The claim applies established techniques of identifying accident-prone zones based on historical data and performing actions, without disclosing any technological improvement to the underlying model.",546,215,4.02
11551042,0.85,high,"The claim recites using a left network and a right network (RNNs) and linear combination for multimodal sentiment classification, which applies established machine learning techniques to a new domain without disclosing a specific improvement to the models themselves.",563,517,8.52
11544067,0.95,high,"The claim recites performing compression and decompression operations in a logical ring of GPUs for gradient aggregation, which applies established machine learning training to a distributed hardware environment without disclosing an improvement to the machine learning model itself.",756,400,7.03
11836990,0.95,high,"The claim recites 'processing, by the processor, the data points in the data buffer with a joint analysis method to generate alignment parameters between the lidar and the camera,' which applies established joint analysis techniques to a vehicle data environment without disclosing any improvement to the underlying machine learning model.",521,255,4.56
11640563,0.95,high,"The claim applies conventional ML techniques such as clustering for outlier detection, feature selection, model evaluation, and parameter tuning without disclosing any improvement to the underlying ML model architecture, loss function, training procedure, representation, or sampling method.",675,260,4.67
11829880,0.3,medium,"The claim recites a specific cyclic learning rate routine to generate distinct decision boundaries without decreasing prediction accuracy, which may constitute a technological improvement to the training procedure.",525,286,4.87
11545156,0.9,high,The claim recites generic machine learning steps such as 'calculate a probability that the sub-portion of electronic content corresponds to one or more of the stored user profiles' without disclosing any technological improvement to the model itself.,766,286,5.39
11704178,0.95,high,"The claim recites 'predicting, using a first trained machine learning model, that an estimated raw bit error rate of the encoded data satisfies a first threshold' but does not disclose any technological improvement to the machine learning model itself, merely applying established ML to a memory subsystem context.",530,256,4.59
11734164,0.85,high,The claim applies established text recognition and conversion techniques to a new domain (safety contracts) without disclosing any improvement to the machine learning models themselves.,546,206,4.11
11615269,0.95,high,"The claim recites generic steps of receiving request information, transmitting, receiving requirement information, and generating learning data, without any disclosure of a technological improvement to the machine learning model itself.",417,220,3.8
11750175,0.0,high,"The claim recites specific hardware adjustments (controlling quantum gate coupling, setting bandwidth of a filter resonator via adjusting coupling capacitance) which are technological improvements to quantum circuits, not applying established machine learning to a new domain.",460,232,4.07
11562484,1.0,high,"The claim recites 'training a machine learning model for predicting edges in OCT images based on the plurality of image tiles and the plurality of additional image tiles' without specifying any improvement to the machine learning model itself, merely applying established techniques to a new data environment.",497,429,7.65
11551077,0.2,high,"The claim recites determining a quantization scale based on bit precision, reducing quantization error using an offset based on weight distribution, and applying the scale in minibatches for training or inference, which describes a technological improvement to the model's quantization representation rather than merely applying established ML to a new domain.",538,371,7.03
11676503,0.95,high,"The claim executes 'a machine learning model' using feature data comprising user and global correct first attempt rates, without disclosing any improvement to the model itself.",724,290,4.93
11574250,0.85,high,"The claim describes using standard machine learning techniques (unsupervised pre-training, data augmentation, supervised training) to classify cell data without disclosing a technological improvement to the model itself.",581,275,4.77
11710144,0.95,high,"The claim recites applying general steps of monitoring social interaction, extracting metadata, and modifying a digital image, which does no more than apply established machine learning or data processing techniques to a new data environment (social interaction around e-commerce listings) without disclosing any technological improvement to the model itself.",458,215,4.19
11775714,0.85,high,"The claim applies established machine learning techniques (generating multiple models, comparing true/false positives, selecting based on criteria) to a semiconductor process domain without disclosing any technological improvement to the models themselves.",500,211,3.87
11568309,0.95,high,The claim applies established machine learning techniques—such as using a target model to score items and labeling based on top-K probability—to a multi-stage recall optimization problem without disclosing any improvement to the model itself.,528,260,4.91
11775706,0.2,medium,"The claim recites 'reordering the sequence of the plurality of primitive behaviors' which is a specific technological improvement to the simulation method, not a mere application of established ML to a new domain.",537,335,5.52
11848756,0.95,high,The claim applies machine learning to predict a networking stack or protocol based on communication parameters without disclosing any technological improvement to the ML model itself.,448,200,3.73
11748381,0.1,high,"The claim recites a specific technical process for parallel data extraction using modulo operations and queries, not applying established machine learning methods.",604,205,3.91
11676060,0.9,high,"The claim applies established machine learning techniques (batch training, class-balanced sampling) to a new data environment without disclosing a technological improvement to the model itself.",666,304,5.76
11727137,0.9,high,"The claim applies established machine learning techniques (predictive ranking, incremental profile updating based on raw data) to the domain of authentication risk determination without disclosing any improvement to the underlying machine learning model.",741,249,4.93
11734509,0.9,high,"The claim recites 'utilizing at least one unsupervised neural network' without disclosing any technological improvement to the model itself, applying established machine learning to a new data environment.",519,211,4.24
11792242,0.95,high,"The claim applies 'a model trained using historical user interactions' without specifying any technological improvement to the model itself, merely applying it to a new domain of application sharing suggestions.",730,263,4.78
11755949,0.95,high,"The claim applies established machine learning techniques (classifiers, iterative training, distribution monitoring) to audio data and data format conversion without disclosing any improvement to the machine learning model itself.",691,210,4.35
11856077,0.85,high,"The claim language 'generating a variable time to live (TTL) modifier... based on... reputation information... category information... type of user... updating the first, second, and third TTL modifiers' applies established data management techniques to a data environment without disclosing a technological improvement to the underlying model.",615,290,5.28
11829446,0.95,high,"The claim recites generic 'image processor' and 'video processor' that determine descriptors, without specifying any technological improvement to the machine learning models themselves, and applies these established techniques to an e-commerce platform.",713,272,4.82
11580450,0.95,high,"The claim applies established machine learning techniques (categorization by AI models, joint categories, sampling) to a new data management problem without disclosing any technological improvement to the machine learning models themselves.",518,292,5.69
11810043,0.0,high,"The claim specifies a set of explicit business rules for validating organization chart actions (e.g., moving positions between different staffing models), without any reference to machine learning models or techniques.",698,238,4.21
11854242,0.95,high,"The claim recites 'updating the first saliency model based, at least in part, on the obtained information to form a personalized, second saliency model,' which is iterative training incident to the very nature of machine learning without disclosing a specific technological improvement to the model itself.",518,282,5.25
11786824,0.95,high,"The claim recites 'automatically assigning a classification to the game with a machine learning model' without disclosing any technological improvement to the model itself, merely applying established ML to a new data environment.",475,186,3.57
11658078,0.95,high,"The claim recites 'process the initial thickness values through a neural network that was trained using training data acquired by measuring calibration substrates having a conductive layer formed of a second material having a second conductivity that is lower than the first conductivity', applying established machine learning to a new data environment without disclosing a technological improvement to the model itself.",532,271,4.9
11625396,0.0,high,"The claim recites a database query rewriting and implication technique without any mention of machine learning, thereby showing low resemblance to Recentive-vulnerable claims that apply established ML to new data environments.",608,274,5.18
11748940,0.2,medium,"The claim recites a 'static scene constraint associated with a static scene loss function' that 'propagat[es] partially observed contents across time and constrain[s] spaces surrounding scene surface regions,' which appears to be a specific technological improvement to the neural network training rather than a mere application of established machine learning to a new data environment.",593,305,5.29
11704492,0.95,high,"The claim recites using a 'preset classification model' and standard embedding/splicing steps without disclosing any improvement to the machine learning model itself, applying established ML to the entity linking environment.",657,174,3.46
11763689,0.95,high,"The claim recites 'creating a feature-vector ... selecting educational content ... based on the created feature-vector,' which applies established ML to a new domain without disclosing a model improvement.",515,252,4.63
11593474,0.1,high,"The claim recites a specific process for building a graph from system call data using stack sizes and identifiers, not applying established machine learning techniques.",504,240,4.75
11790184,0.95,high,"The claim uses a natural language processing (NLP) model with cross-entropy loss and backpropagation, applying established machine learning techniques to a new data environment (citation information) without disclosing a technological improvement to the model itself.",685,304,5.31
11782642,0.1,high,"The claim recites a specific hardware improvement for compute in memory (CIM) modules, including error correction and reprogramming based on degradation detection, which is a technological improvement to the device itself, not an application of established machine learning to a new data environment.",657,289,5.34
11620547,0.95,high,The claim recites 'inserting the plurality of feature values into the machine-learned model that computes a prediction regarding a number of distinct values in the data set' — applying an established machine learning technique to a new data environment (estimating distinct values) without disclosing any technological improvement to the model itself.,483,295,5.2
11568286,0.85,high,"The claim recites analyzing features, providing global/local explanations, comparing feature influence, and tuning a machine learning model without disclosing any improvement to the model itself, such as a new architecture or training procedure.",710,193,3.85
11854534,0.95,high,"The claim uses 'stochastic gradient descent optimization' and 'neural network model' without any disclosed improvement to the model itself, applying established machine learning techniques to a new data environment of training utterances.",464,226,4.36
