patent_id,score,confidence,justification,tokens_in,tokens_out,elapsed
11451553,0.85,high,The claim applies established machine learning techniques (evaluating sensor data to generate an agent-characterization result) to a new data environment (resource access authorization) without disclosing any improvement to the machine learning model itself.,696,67,1.99
11318305,0.85,high,"The claim applies established machine learning techniques (trained model, feature extraction, diagnostic model) to a new data environment (electroporation pulse parameter optimization) without disclosing any specific technological improvement to the machine learning model itself.",855,70,2.03
11256698,0.85,high,"The claim applies established machine learning models (trained query performance models) to predict runtimes for database workload optimization, without disclosing any improvement to the model architecture, loss function, training procedure, representation, or sampling method.",534,69,2.05
11361435,0.85,high,"The claim applies a neural network to a new data environment (fundus images) to predict blood properties, without disclosing any improvement to the neural network architecture, loss function, training procedure, representation, or sampling method.",497,68,2.1
11282190,0.85,high,"The claim applies a Deep Capsule Network (an established machine learning technique) to a new data environment (hair analysis) without disclosing any improvement to the model architecture, loss function, training procedure, or representation.",588,67,1.98
11321559,0.85,high,"The claim recites 'using a machine learning (ML) model' without specifying any improvement to the model itself, and applies established ML techniques to the new data environment of document structural element identification, which is a business problem.",495,69,2.0
11531906,0.85,high,"The claim applies established machine learning techniques (trained model, further training) to a new data environment (obfuscated identifiers, PII handling) without disclosing any improvement to the model architecture, loss function, training procedure, representation, or sampling method.",837,77,2.08
11474860,0.85,high,"The claim applies established machine learning prediction to a workflow environment without disclosing any improvement to the prediction model itself, reciting only generic steps like 'executing a prediction' and 'mark the prediction as correct to maintain an accuracy' which are incident to the nature of machine learning.",650,80,2.27
11363036,0.85,high,"The claim applies established machine learning techniques (training a model on historical data, generating similarity scores) to a new data environment (network security alerts) without disclosing any technological improvement to the model itself, such as a new architecture or training procedure.",623,73,2.06
11449960,0.85,high,"The claim applies established neural network techniques to determine orientation and boundary of an identification document, a new data environment, without disclosing any improvement to the neural network model itself.",580,58,2.2
11397982,0.85,high,The claim applies established digital watermark decoding or pattern recognition processes to a new data environment (food product identification from consumer-captured shelf images) without disclosing any technological improvement to the machine learning models themselves.,631,65,1.88
11301627,0.85,high,"The claim applies established machine learning techniques (language model, pixel analysis, contextual analysis) to the new data environment of image word prediction and correction, without disclosing any specific technological improvement to the models themselves.",679,65,2.21
11223655,0.1,high,"The claim recites a specific technological improvement to a blockchain-based tool configuration management system for semiconductor construction, not merely applying established machine learning to a new data environment.",546,56,2.04
11468609,0.85,high,The claim applies established techniques (generating orientations and histograms from 3D point clouds) to a new data environment (3D point cloud comparison) without disclosing any improvement to the underlying machine learning model or algorithm.,653,69,2.07
11301791,0.85,high,"The claim applies established machine learning techniques (clustering, sampling, multi-objective optimization) to a new data environment (network of nodes) without disclosing any technological improvement to the models themselves, reciting only generic steps like 'clustering each node' and 'multi-objective optimization' that are incident to the very nature of machine learning.",677,93,2.52
11482211,0.85,high,"The claim applies pre-trained machine learning models to determine intent, word slot, and conversation state information for spoken language understanding, but does not disclose any improvement to the machine learning models themselves, merely using them in a new data environment (spoken language analysis).",764,75,2.26
11271904,0.85,high,"The claim applies established rule reduction techniques to a network firewall environment without disclosing any improvement to the underlying machine learning model, architecture, or training procedure.",577,54,2.22
11468340,0.85,high,"The claim recites a system that stores Boolean information and uses backward/forward chaining evaluators, which are established logical inference techniques, applied to a new data environment (FLK repository) without disclosing any technological improvement to the inference models themselves.",900,74,2.89
11416522,0.85,high,"The claim applies established machine learning techniques (forming a concept graph, determining relevance scores, clustering) to a new data environment (device attributes for classification) without disclosing any technological improvement to the machine learning models themselves.",524,67,2.45
11410409,0.85,high,"The claim applies established neural network techniques (feature extraction layers, fully connected layers, filters, units) to a new data environment (image classification) and adds a path comparison step that is incident to the nature of machine learning, without disclosing any improvement to the model architecture, loss function, training procedure, or representation.",850,88,3.15
11367163,0.85,high,"The claim applies established artistic style transfer neural networks to a new data environment (image processing) without disclosing any improvement to the neural network architecture, loss function, training procedure, representation, or sampling method.",570,65,1.93
11516162,0.85,high,"The claim applies established machine learning techniques (e.g., generating contextually relevant messages based on user input and endorsement data) to a new data environment (social endorsement context) without disclosing any improvement to the machine learning model itself, such as a new architecture, loss function, or training procedure.",513,83,3.66
11489793,0.85,high,"The claim applies established machine learning techniques (cosine similarity analysis, weighting of resources) to a new data environment (chat conversations, regulatory resources) without disclosing any technological improvement to the model itself.",686,64,2.5
11494720,0.85,high,"The claim applies established ML techniques (training a model to classify text) to a new data environment (contractual documents) without disclosing any improvement to the ML model itself, such as a new architecture or training procedure.",652,68,2.24
11455307,0.85,high,"The claim applies established machine learning techniques (cardinality estimation error reduction via iterative row selection) to a new data environment (workload queries and data sources) without disclosing any improvement to the underlying model architecture, loss function, or training procedure.",540,74,3.93
11465279,0.85,high,"The claim applies a pre-trained model to generate an output map with confidence values for candidate positions, which is an established machine learning technique applied to a new data environment (robotic base placement) without disclosing any improvement to the model itself.",644,72,2.21
11341340,0.85,high,"The claim applies established machine learning techniques (encoding, prediction model, memory) to a new data environment (n-gram translation) without disclosing any improvement to the model architecture, loss function, training procedure, representation, or sampling method.",747,72,2.2
11411966,0.85,high,"The claim applies established machine learning anomaly detection models to a network security data environment without disclosing any improvement to the models themselves, reciting only generic features like 'plurality of machine-learning anomaly models' and 'security threat model'.",593,71,2.04
11366990,0.15,high,"The claim recites a specific technological improvement: approximating a positive definite kernel by transforming raw time-series data into a low-dimensional Euclidean inner product space using a randomized feature map to reduce computational complexity, which is a model-level improvement rather than merely applying established ML to a new domain.",617,80,2.19
11531881,0.85,high,"The claim applies established machine learning (artificial neural network training) to a new data environment (vehicle auto stop function) without disclosing any improvement to the model architecture, loss function, training procedure, or representation, and features like 'personalization model trained separately for each vehicle or user' are incident to the nature of machine learning.",572,91,2.69
11252231,0.85,high,The claim applies established machine learning techniques (model-based and observation-based optimization) to a new data environment (I/O request management) without disclosing any technological improvement to the machine learning models themselves.,630,63,2.2
11341192,0.85,high,"The claim applies a machine learning model trained to identify a blockchain platform based on a document, which is an established ML technique applied to a new data environment (blockchain document storage) without disclosing any improvement to the model itself.",590,70,2.21
11218473,0.85,high,"The claim applies established machine learning techniques (activity pattern analysis, confidence intervals) to a new data environment (suspicious login detection) without disclosing any technological improvement to the model itself.",655,62,2.16
11503158,0.85,high,The claim applies established clustering and biometric analysis techniques to a new data environment (customer service call interactions) without disclosing any improvement to the machine learning models themselves.,554,56,1.91
11295993,0.85,high,The claim applies established machine learning techniques (selecting subsets based on relationships to failure modes) to a new data environment (sensor measurements from semiconductor manufacturing equipment) without disclosing any improvement to the machine learning model itself.,521,68,1.94
11487967,0.85,high,"The claim applies a machine learning algorithm to map relationships between environmental data and selection parameters, and predicts optimal parameters, without disclosing any improvement to the machine learning model itself, resembling the application of established ML to a new data environment.",486,70,1.91
11402977,0.85,high,"The claim applies a generic machine learning model to determine attention level based on user features, without disclosing any improvement to the model itself, and uses thresholds and durations to select content, which is a business method applied to a new data environment.",750,72,2.13
11328002,0.85,high,"The claim applies established machine learning techniques (hashing, density-based clustering) to a new data environment (sparse user activity dataset) without disclosing any improvement to the underlying model architecture, loss function, training procedure, representation, or sampling method.",527,74,2.05
11221982,0.1,high,"The claim recites a specific hardware apparatus with multiplexers, control logic, and exclusive OR gates for data manipulation patterns, which is a technological improvement to the model itself rather than applying established ML to a new data environment.",526,68,2.62
11321318,0.85,high,The claim applies established machine learning techniques (training a model to map inputs to outputs) to a new data environment (database access path generation) without disclosing any improvement to the machine learning model itself.,454,64,1.95
11343412,0.85,high,"The claim applies a machine-learning model to determine user presence based on depth sensor data and trains the model based on inactivity of human interface devices, which are established ML techniques applied to a new data environment (depth sensor zones) without disclosing any improvement to the model itself.",622,78,2.53
11386338,0.85,high,"The claim applies established machine learning logic to a dialog system for multiple domain problem solving without disclosing any specific technological improvement to the machine learning model itself, such as a new architecture, loss function, or training procedure.",547,67,2.16
11287876,0.85,high,"The claim applies established machine learning techniques (constructing a knowledge model, identifying patterns) to a new data environment (mobility and biometric sensor data) without disclosing any improvement to the machine learning model itself.",637,66,2.48
11388423,0.85,high,"The claim applies a neural network to detect regions of interest without object identification, which is an established machine learning technique applied to a new data environment (video frames) without disclosing any improvement to the neural network architecture, loss function, training procedure, representation, or sampling method.",502,79,1.99
11297001,0.85,high,"The claim applies established machine learning techniques (e.g., identifying user interest based on actions, verifying tokens, transferring resources) to a new data environment (interaction zone, geo-fenced area) without disclosing any technological improvement to the machine learning model itself.",862,76,1.87
11455392,0.85,high,"The claim applies established machine learning techniques (anomaly detection model, event time series analysis) to a new data environment (translational lookaside buffer eviction data) without disclosing any technological improvement to the machine learning model itself.",536,71,2.17
11228568,0.85,high,"The claim applies established techniques (one-way hashing, caching, and content retrieval based on product category) to a new data environment (search queries and mobile app content presentation) without disclosing any technological improvement to the underlying machine learning models or algorithms.",687,74,1.99
11418574,0.85,high,"The claim applies an entropy-based model using mutual information, which is an established machine learning technique, to a new data environment (virtual appliance operational metrics) without disclosing any improvement to the model itself.",507,64,2.04
11495227,0.85,high,"The claim applies established NLP techniques (dependency parsing, SRL, FPR model) to a new business domain (backend process execution) without disclosing any improvement to the machine learning models themselves.",730,63,1.8
11422914,0.85,high,"The claim recites generating a probability density function and metadata based on it, which are established statistical and machine learning techniques applied to a sensing device without disclosing any improvement to the underlying model or algorithm.",452,64,1.95
11514298,0.85,high,"The claim applies established machine learning techniques (neurosynaptic network, ring buffer, disparity mapping) to a new data environment (spiking input sensors) without disclosing any improvement to the model architecture, loss function, training procedure, representation, or sampling method.",483,76,3.0
11423308,0.85,high,"The claim applies established machine learning techniques (classification-based pixel generation with quantized color bins) to image inpainting without disclosing any improvement to the model architecture, loss function, or training procedure.",481,64,2.02
11403550,0.85,high,"The claim applies established machine learning techniques (training, testing, performance measurement) to a new data environment (selecting proper subset and excluded group of classes) without disclosing any improvement to the model architecture, loss function, training procedure, representation, or sampling method.",544,77,2.09
11454202,0.85,high,"The claim applies a classifier to a time series of input signals characterizing injector deformation, using established techniques like summing neighboring probabilities to determine a closure point, without disclosing any improvement to the classifier model itself.",597,65,2.26
11462034,0.85,high,"The claim applies established neural network techniques (layers, score distributions) to generate an output image from a high-level description, without disclosing any specific improvement to the machine learning model architecture, loss function, training procedure, representation, or sampling method.",581,74,2.26
11443412,0.85,high,"The claim applies a standard encoder-decoder neural network architecture to estimate illumination from an input image, without disclosing any improvement to the machine learning model itself, such as a new architecture, loss function, or training procedure.",495,68,2.07
11361046,0.85,high,"The claim applies a machine learning model trained to classify application links as broken or working based on distributions of presentation durations, which is an established ML technique applied to a new data environment (application link testing) without disclosing any improvement to the model itself.",578,74,2.86
11403490,0.85,high,"The claim applies established machine learning techniques (training black-box and interpretable models, generating auxiliary samples, using instance-wise weights) to the problem of local interpretability without disclosing any specific technological improvement to the models themselves.",580,68,2.21
11372868,0.85,high,"The claim applies established machine learning techniques (clustering, tokenization, signature generation) to a new data environment (message clustering) without disclosing any improvement to the underlying machine learning model itself.",598,63,1.64
11417552,0.85,high,"The claim applies established machine learning techniques (Gaussian process model, active learning) to a new data environment (wafer feature determination) without disclosing a specific technological improvement to the model itself.",521,63,2.0
11402235,0.85,high,"The claim applies established machine learning techniques (bootstrap sampling, classification, teaming) to a new data environment (sensor health management) without disclosing a specific technological improvement to the model itself.",507,64,1.8
11314822,0.85,high,"The claim applies established machine learning techniques (relevance scoring, categorization) to a new data environment (voice search queries from a digital assistant) without disclosing any improvement to the machine learning model itself.",528,64,2.09
11537708,0.85,high,"The claim applies established machine learning and NLP techniques to password strength analysis without disclosing any improvement to the underlying models, such as a new architecture or training procedure.",642,56,2.0
11341169,0.85,high,"The claim applies established machine learning techniques (data clustering, training a classification model) to a new data environment (database query optimization) without disclosing any improvement to the model architecture, loss function, training procedure, representation, or sampling method.",465,72,3.0
11297098,0.85,high,"The claim applies established machine learning techniques (ranking, determining based on machine learning) to a new data environment (DDoS defence, flash crowd events) without disclosing any technological improvement to the machine learning model itself.",567,67,1.94
11511598,0.85,high,"The claim applies established machine learning techniques (thermal image recognition, skin temperature analysis) to a new data environment (vehicle thermal comfort) without disclosing any technological improvement to the model itself, such as a new architecture or training procedure.",534,70,2.16
11438639,0.85,high,"The claim applies established keypoint detection and matching techniques (e.g., binary gradient vectors) to a new data environment (video near-duplicate detection) without disclosing any improvement to the underlying machine learning model or algorithm.",558,68,3.68
11276494,0.95,high,"The claim applies established machine learning (logistic regression) to a new data environment (drug-disease interactions) without disclosing any improvement to the model itself, reciting only conventional steps like generating a knowledge graph, computing similarity measures, building feature vectors, and training a logistic regression model.",735,82,2.05
11455418,0.85,high,"The claim applies established machine learning techniques (privacy scoring, data source identification) to a new data environment (user availability) without disclosing any technological improvement to the model itself.",575,60,2.1
11514402,0.85,high,"The claim applies established machine learning techniques (training multiple models, selecting based on validation performance, building an ensemble) to a generic 'online service' without disclosing any improvement to the machine learning models themselves.",733,65,1.96
11386298,0.85,high,"The claim applies established machine learning techniques (teacher-student training, soft labeling) to a new data environment (unlabeled images) without disclosing a specific technological improvement to the model itself.",502,62,1.9
11354755,0.85,high,"The claim applies a predictive model to taxpayer data for generating tax matters and scores, which is an established machine learning technique applied to a new data environment (tax return preparation) without disclosing any improvement to the model itself.",977,68,1.88
11301686,0.85,high,"The claim applies established machine learning techniques (confidence scoring, threshold comparison, inference) to a new data environment (video stream anomaly detection) without disclosing any improvement to the machine learning model itself.",495,63,2.57
11443015,0.85,high,"The claim applies established ARIMA modeling and stratified sampling to web traffic data without disclosing any improvement to the machine learning model itself, such as a new architecture, loss function, or training procedure.",904,63,1.77
11233516,0.0,high,"The claim recites a specific circuit architecture (SFQ combinational logic network, SFQ sequencing circuit, SFQ flip-flop cells) that is a technological improvement to the hardware itself, not an application of established machine learning to a new data environment.",464,75,2.33
11223206,0.85,high,"The claim applies established machine learning techniques (load prediction, bidding/pricing prediction) to a new data environment (electrical grid, synthetic regulation reserves) without disclosing any technological improvement to the machine learning models themselves.",553,67,2.0
11257106,0.95,high,"The claim applies established machine learning techniques (clustering, collaborative filtering, model updating) to a new data environment (transaction data for travel offers) without disclosing any technological improvement to the models themselves.",785,64,2.12
11439754,0.85,high,"The claim applies established machine learning techniques (coarse-to-fine search, cost function evaluation over future cycles) to the new data environment of automated drug delivery without disclosing any improvement to the underlying model architecture, loss function, or training procedure.",558,73,2.04
11373089,0.1,high,"The claim recites a specific technological improvement to the model itself: an optical neural network with a homodyne receiver and integrator for optical weight transmission, which is a new architecture and not merely applying established ML to a new data environment.",612,72,1.95
11321608,0.1,high,"The claim recites a specific hardware architecture for synapse memory cells with NVRAM, a hybrid digital/analog driver system, and a write portion with an output controller, which are technological improvements to the memory system itself, not merely applying established ML to a new data environment.",627,80,2.22
11520977,0.1,high,"The claim recites a specific, multi-step statistical join function with conditional logic (e.g., identifying single rows, executing end condition, partition, merge, outer join) that appears to be a novel algorithm for joining tables, not merely applying established machine learning to a new data environment.",842,81,2.03
11494415,0.85,high,"The claim applies established machine learning techniques (feature extraction, ranking, metaheuristic search) to a classification task without disclosing any improvement to the underlying models, algorithms, or architectures.",783,61,2.02
11341176,0.85,high,"The claim applies established machine learning and NLP techniques (keyword extraction, frequency distribution, mapping) to a new data environment (QA system intent determination) without disclosing any improvement to the machine learning model itself.",588,65,1.84
11508372,0.85,high,The claim applies established machine learning (generating a ranked list using a first machine learned model) to a new data environment (context-based NLU processing) without disclosing any improvement to the machine learning model itself.,605,67,1.83
11379863,0.95,high,"The claim applies established machine learning techniques (probability model, desirability score) to a new data environment (financial and social media data for customer incentives) without disclosing any technological improvement to the model itself, reciting only generic steps like 'determine a probability model' and 'adjust a value of the probability model' that are incident to the very nature of machine learning.",1176,100,2.47
11494290,0.85,high,"The claim applies established machine learning techniques (recurrent neural network and genetic algorithm) to a new data environment (testing a target website) without disclosing any technological improvement to the model itself, such as a new architecture, loss function, or training procedure.",487,75,2.31
11321456,0.85,high,"The claim applies established machine learning techniques (monitoring output distribution and slowing inference based on confidence thresholds) to a new data environment (protecting the model during inference) without disclosing any improvement to the machine learning model itself, such as a new architecture or training procedure.",523,78,2.1
11275746,0.85,high,"The claim applies established machine learning techniques (triggering engine, inference engine, dynamic updating) to a new data environment (search platform item listings) without disclosing any technological improvement to the model itself.",517,64,1.93
11238955,0.85,high,"The claim applies established machine learning techniques (training a classifier, generating training/test data, updating based on comparison of tensors) to a genomic data environment without disclosing any specific technological improvement to the machine learning model itself.",683,68,2.74
11436715,0.85,high,"The claim recites training standard machine learning models (image brand model, augmented image brand model, feature generation model, neural network) without disclosing any specific technological improvement to the models themselves, merely applying established techniques to a new data environment (image brand ranking and financial features).",436,80,2.3
11257073,0.85,high,"The claim applies established machine learning techniques (neural network, training on historical data) to a new data environment (blockchain smart contract transactions) without disclosing any improvement to the machine learning model itself, such as a new architecture, loss function, or training procedure.",719,78,2.1
11238167,0.85,high,"The claim applies established machine learning techniques (inverse transform sampling, garbled circuit protocol) to a new data environment (secret-shared datasets across entities) without disclosing any improvement to the underlying models or algorithms.",617,67,1.8
11392413,0.85,high,"The claim applies established machine learning techniques (usage pattern determination based on location and usage histories) to a new data environment (mobile device context) without disclosing any technological improvement to the model itself, as it merely outputs suggested applications via a GUI.",549,73,2.97
11276064,0.85,high,"The claim applies established machine learning techniques (dynamic graph network flow analysis) to a new data environment (malfeasance detection) without disclosing any technological improvement to the model itself, such as a new architecture or training procedure.",662,70,1.93
11433177,0.85,high,"The claim applies established statistical process control charts to multi-channel filtered measurements including total volume and force profile, without disclosing any improvement to the machine learning model itself.",537,56,1.66
11514667,0.85,high,"The claim applies a standard recurrent neural network equation (ht = fNL(Wf·ht−1 + Wi·xt + b), yt = Wo·ht) to an optical signal processing environment without disclosing any improvement to the RNN architecture, loss function, training procedure, or representation.",648,84,2.01
11334834,0.85,high,"The claim applies established machine learning techniques (asymmetric loss function, tunable coefficients, iterative updating) to a wind farm power forecasting domain without disclosing any specific technological improvement to the model architecture, loss function, or training procedure.",787,70,1.81
11393233,0.85,high,"The claim applies established machine learning techniques (feature vectors, embeddings, scoring model) to a new data environment (structured document images) without disclosing any improvement to the machine learning model itself.",607,62,1.75
11252014,0.85,high,"The claim applies established machine learning techniques (topology model, causal analysis, grouping) to a new data environment (distributed computing performance monitoring) without disclosing any improvement to the machine learning model itself.",524,65,2.16
11526667,0.85,high,"The claim recites fine-tuning a language model and synthesizing samples using established machine learning techniques (fine-tuning, concatenation with SEP/EOS tokens, generation from a prompt) applied to a new data environment (augmenting a training dataset), without disclosing any improvement to the model architecture, loss function, training procedure, or representation.",555,92,2.46
11386382,0.95,high,"The claim applies a machine learning model to predict ACW time based on aggregated data fields, without disclosing any improvement to the model itself, merely using established ML in a contact center data environment.",622,63,1.76
11367271,0.85,high,"The claim applies established machine learning techniques (shared encoder, feature extraction, mask prediction) to a new data environment (query and support images) without disclosing any technological improvement to the model itself.",478,63,1.88
11372657,0.85,high,"The claim applies established machine learning techniques (e.g., input factor node layer, groupings node layer, prediction of next intended action) to a new data environment (adaptive user interfaces) without disclosing any specific technological improvement to the model architecture, loss function, training procedure, or sampling method.",648,82,2.41
11269980,0.85,high,"The claim applies established machine learning techniques (threshold adjustment based on historical success counts) to a new data environment (biometric authentication with terminal identification) without disclosing any improvement to the underlying model architecture, loss function, training procedure, representation, or sampling method.",677,76,1.91
11278246,0.85,high,"The claim applies established signal processing (power spectra, spectral roughness) and changepoint analysis to respiratory data from a digital stethoscope, without disclosing any improvement to the underlying models or algorithms.",536,64,1.89
11349853,0.85,high,"The claim applies established machine learning concepts (breach score, risk score, decay over time) to a new data environment (phishing risk assessment) without disclosing any technological improvement to the model itself.",473,65,2.01
11361218,0.15,high,"The claim recites a specific technological improvement to the ANN training process using RPU devices with pre-normalizers and post-normalizers that compute and update mean and standard deviation with a discounting factor, which is a novel training procedure for analog hardware, not merely applying established ML to a new domain.",881,83,2.78
11509292,0.15,high,"The claim recites an adaptive filter with specific inputs and targets for coefficient control, which is a technological improvement to the model itself (adaptive filtering for impedance identification), not merely applying established ML to a new data environment.",521,67,1.81
11507834,0.85,high,The claim applies established machine learning techniques (word-by-word and semantic matching) to a new data environment (question-answering) without disclosing any improvement to the underlying models or algorithms.,648,62,1.64
11215967,0.85,high,"The claim applies established machine learning techniques (ranking, recommendation) to a new data environment (industrial equipment abnormal condition) without disclosing any technological improvement to the model itself.",636,58,1.67
11288438,0.85,high,"The claim applies established machine learning techniques (encoding, learning dependencies, generating responses) to a new data environment (video-grounded dialogue) without disclosing any specific technological improvement to the model architecture, loss function, training procedure, representation, or sampling method.",508,75,1.99
11451480,0.85,high,"The claim applies established machine learning (predictive model) to video data from a source application, with pre-processing steps like cropping and discarding data, without disclosing any improvement to the model itself.",505,64,2.26
11602635,0.85,high,"The claim applies established machine learning techniques (e.g., using estimated volumes of activation and clinical indications to determine a recommended VOA) to a new data environment (electrical stimulations of a patient population) without disclosing any improvement to the machine learning model itself, such as a new architecture or training procedure.",545,86,2.27
11789940,0.85,high,"The claim applies established machine learning techniques (training a model on a parallel corpus, parsing, identifying operators/attributes/constraints) to the new data environment of natural language to machine language query translation, without disclosing any specific technological improvement to the model architecture, loss function, training procedure, representation, or sampling method.",602,88,2.19
11609927,0.85,high,"The claim applies established machine learning techniques (feature store generation) to a new data environment (external ML development environment) without disclosing any improvement to the machine learning model itself, reciting only generic database operations and format changes.",611,69,1.95
11836746,0.85,high,"The claim applies established autoencoder techniques (encoding/decoding with standard logistic function, reconstruction error minimization) to fraud detection without disclosing any improvement to the machine learning model itself, merely reciting generic operations like 'minimizing the reconstruction error' and 'calculating a reconstruction error' that are incident to the nature of autoencoders.",937,93,2.41
11683245,0.85,high,"The claim applies established machine learning techniques (predicting, selecting, calculating similarity and frequency-based rankings, anomaly detection via binary choice) to a new data environment (user queries for application/device issue resolution) without disclosing any technological improvement to the machine learning model itself.",650,78,2.25
11620595,0.85,high,"The claim applies established reinforcement learning and embedding techniques to the domain of online connection recommendations without disclosing any improvement to the machine learning model itself, such as a new architecture, loss function, or training procedure.",653,65,1.73
11561607,0.15,high,"The claim recites a specific technological improvement to the model itself: encoding logical rules in an analog content addressable memory (aCAM) with analog values, which is a novel hardware-software integration, not merely applying established ML to a new domain.",607,74,2.0
11558276,0.85,high,"The claim applies established machine learning techniques (determining predicted latency guidance data based on network latency data) to a new data environment (radio access network latency) without disclosing any improvement to the machine learning model itself, such as a new architecture or training procedure.",496,76,2.34
11620719,0.85,high,"The claim applies established machine learning techniques (linguistic analysis, threshold-based identification, correlation matching) to a new data environment (search queries and content interaction) without disclosing any technological improvement to the machine learning models themselves.",660,68,1.92
11599732,0.95,high,"The claim applies established machine learning techniques (sentiment analysis, linguistic processing, multi-dimensional scoring) to a new data environment (third-party selection based on artifacts) without disclosing any improvement to the machine learning models themselves.",1242,68,1.82
11776277,0.85,high,"The claim applies established machine learning techniques (first classifier for object detection, second classifier with recursive structure for state identification) to a new data environment (time series images) and includes features like iterative updating of internal state that are incident to the very nature of machine learning, without disclosing a specific technological improvement to the model itself.",664,89,2.37
11565412,0.15,high,"The claim recites generating curl-free kernels via convex optimization to produce vector fields for a dynamical systems control policy, which specifies a new kernel type and optimization method, indicating a technological improvement to the model itself.",526,65,2.09
11689663,0.85,high,"The claim applies a predictive model to a new data environment (customer journeys) without disclosing any improvement to the model itself, merely using established machine learning techniques to estimate customer metrics.",558,60,1.73
11651583,0.85,high,"The claim applies established techniques (Kalman filtering, sensor fusion, object matching) to an autonomous vehicle environment without disclosing any improvement to the machine learning models themselves.",651,57,1.98
11703850,0.85,high,The claim applies established machine learning techniques (processing raw data to obtain insights and remedial actions) to a new data environment (equipment condition monitoring) without disclosing any technological improvement to the machine learning model itself.,605,66,2.22
11710497,0.85,high,"The claim applies established machine learning techniques (topic modeling, keyword extraction, similarity-based clustering) to a new data environment (speech segments) and a business problem (predicting user functions) without disclosing any technological improvement to the underlying models.",663,73,2.6
11611466,0.85,high,"The claim applies established machine learning techniques (simulation, impact estimation) to a new data environment (network failure mitigation) without disclosing any improvement to the machine learning model itself.",560,60,1.79
11687832,0.85,high,"The claim recites 'asynchronously update values of each of the parameters of the machine learning model based on delta values received from a plurality of model replicas' and 'determine delta values for the parameters based on stochastic gradient descent', which are established machine learning techniques applied to a distributed computing environment without disclosing a specific technological improvement to the model itself.",549,96,2.47
11613255,0.85,high,"The claim applies established sensor fusion and hypothesis generation techniques to a surveillance environment without disclosing any improvement to the underlying machine learning model, architecture, or training procedure.",526,56,1.74
11568295,0.1,high,"The claim recites generating unitary-valued functions using projectors with a predetermined number of significant bits, which involves a specific technical improvement in quantum computing representation rather than applying established ML to a new domain.",406,60,2.12
11556804,0.85,high,"The claim applies established machine learning techniques (iterative prediction, error-based updating, priority adjustment) to a control apparatus without disclosing any improvement to the underlying model architecture, loss function, or training procedure.",684,65,1.89
11838188,0.85,high,"The claim applies a generic 'model' to network data for SLA scoring without disclosing any improvement to the model itself, resembling Recentive-vulnerable language that applies established ML to a new data environment.",536,65,1.96
11747444,0.85,high,"The claim applies established machine learning to a new data environment (LiDAR frame) without disclosing any improvement to the machine learning model itself, as it merely uses spatial, radiometric, and structural parameters as input to a model for classification.",621,72,2.77
11647048,0.85,high,The claim applies established machine learning techniques (iterative rule generation and evaluation using histograms) to a new data environment (client-server rule generation) without disclosing any improvement to the machine learning model itself.,802,65,2.08
11704542,0.15,high,"The claim recites a specific technological improvement to the model itself: 'forming a Convolutional Dynamic Boltzmann Machine (C-DyBM) by extending a non-convolutional DyBM with a convolutional operation' and 'dynamically down-sampling ... using a down-sampling function that takes a maximum value over sub-temporal regions along with increasing a window size exponentially', which are new architectures and training procedures, not merely applying established ML to a new domain.",555,116,2.72
11763706,0.85,high,"The claim applies established machine learning techniques (neural network, natural language processing) to a new data environment (crowd classification at viewing events) without disclosing any improvement to the model itself.",581,63,1.9
11817204,0.85,high,"The claim applies established deep learning ensemble and weighted region techniques to medical imaging scans without disclosing any improvement to the machine learning models themselves, such as a new architecture or training procedure.",677,60,1.84
11777813,0.85,high,"The claim applies established machine learning techniques (posterior inference, iterative updating) to a new data environment (island-level event data) without disclosing any improvement to the machine learning model itself.",668,63,2.0
11590929,0.85,high,"The claim applies a neural network to determine occupant and component from sensor data, which is an established machine learning technique applied to a new vehicular environment without disclosing any improvement to the neural network model itself.",528,65,1.96
11671638,0.85,high,"The claim applies established techniques (determining values based on viewing modes, adjusting counts) to a new data environment (video asset segments) without disclosing any technological improvement to the underlying machine learning model.",610,64,1.77
11776281,0.85,high,"The claim applies established neural network techniques (semantic keypoint prediction, confidence heatmap, classification) to a new data environment (traffic light detection in vehicle images) without disclosing any improvement to the machine learning model itself.",621,70,2.63
11790015,0.85,high,"The claim applies established machine learning techniques (document and passage-level information extraction, top-k retrieval) to a new data environment (post-retrieval query performance prediction) without disclosing any technological improvement to the model itself.",542,68,1.94
11562270,0.85,high,"The claim applies established iterative training and preemption techniques to a distributed environment without disclosing any improvement to the machine learning model itself, such as a new architecture or training procedure.",530,59,2.13
11818290,0.85,high,"The claim applies established machine learning techniques (scoring, skill assignment, engagement measurement) to a call center workload management problem without disclosing any technological improvement to the underlying models.",598,59,1.72
